Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
122	:	1757867009.075	     3.855	0	0	0	0	run_single_attr_job 122 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 3 841.00 2008
123	:	1757867012.940	     4.236	0	0	0	0	run_single_attr_job 123 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 3 841.00 3296
124	:	1757867017.187	     3.957	0	0	0	0	run_single_attr_job 124 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 3 841.00 1409
117	:	1757866989.402	    46.684	0	0	0	0	run_single_attr_job 117 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 4 937.27 3296
118	:	1757866994.108	    47.338	0	0	0	0	run_single_attr_job 118 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 4 937.27 1409
120	:	1757866997.290	    46.822	0	0	0	0	run_single_attr_job 120 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 4 937.27 3296
119	:	1757866996.573	    47.891	0	0	0	0	run_single_attr_job 119 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 4 937.27 2008
121	:	1757867002.664	    41.915	0	0	0	0	run_single_attr_job 121 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 3 841.00 1409
128	:	1757867044.124	     9.987	0	0	0	0	run_single_attr_job 128 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 3 841.00 2008
130	:	1757867044.591	     9.767	0	0	0	0	run_single_attr_job 130 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 3 841.00 1409
125	:	1757867021.154	    43.858	0	0	0	0	run_single_attr_job 125 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 3 841.00 2008
133	:	1757867065.021	     6.843	0	0	0	0	run_single_attr_job 133 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 2 1079.56 1409
126	:	1757867036.096	    42.101	0	0	0	0	run_single_attr_job 126 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 3 841.00 3296
135	:	1757867078.207	     6.275	0	0	0	0	run_single_attr_job 135 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 2 1079.56 3296
127	:	1757867041.456	    47.300	0	0	0	0	run_single_attr_job 127 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 3 841.00 1409
129	:	1757867044.474	    46.634	0	0	0	0	run_single_attr_job 129 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 3 841.00 3296
132	:	1757867054.369	    46.398	0	0	0	0	run_single_attr_job 132 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 3 841.00 3296
131	:	1757867054.122	    46.657	0	0	0	0	run_single_attr_job 131 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 3 841.00 2008
134	:	1757867071.875	    44.451	0	0	0	0	run_single_attr_job 134 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 2 1079.56 2008
136	:	1757867084.493	    44.062	0	0	0	0	run_single_attr_job 136 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 2 1079.56 1409
137	:	1757867088.769	    43.474	0	0	0	0	run_single_attr_job 137 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 2 1079.56 2008
138	:	1757867091.119	    43.256	0	0	0	0	run_single_attr_job 138 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 2 1079.56 3296
140	:	1757867100.792	    46.289	0	0	0	0	run_single_attr_job 140 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 2 1079.56 2008
139	:	1757867100.778	    47.375	0	0	0	0	run_single_attr_job 139 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 2 1079.56 1409
141	:	1757867116.339	    47.802	0	0	0	0	run_single_attr_job 141 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 2 1079.56 3296
142	:	1757867128.566	    46.760	0	0	0	0	run_single_attr_job 142 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 2 1079.56 1409
143	:	1757867132.255	    47.252	0	0	0	0	run_single_attr_job 143 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 2 1079.56 2008
144	:	1757867134.386	    48.101	0	0	0	0	run_single_attr_job 144 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 2 1079.56 3296
149	:	1757867179.517	     7.151	0	0	0	0	run_single_attr_job 149 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 1 352.28 2008
150	:	1757867182.500	     4.642	0	0	0	0	run_single_attr_job 150 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 1 352.28 3296
145	:	1757867147.091	    44.635	0	0	0	0	run_single_attr_job 145 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 1 352.28 1409
146	:	1757867148.186	    44.601	0	0	0	0	run_single_attr_job 146 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 1 352.28 2008
154	:	1757867192.797	     4.146	0	0	0	0	run_single_attr_job 154 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 1 352.28 1409
155	:	1757867196.954	     6.005	0	0	0	0	run_single_attr_job 155 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 1 352.28 2008
147	:	1757867164.152	    42.476	0	0	0	0	run_single_attr_job 147 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 1 352.28 3296
148	:	1757867175.336	    43.880	0	0	0	0	run_single_attr_job 148 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 1 352.28 1409
151	:	1757867186.677	    46.889	0	0	0	0	run_single_attr_job 151 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 1 352.28 1409
152	:	1757867187.154	    47.707	0	0	0	0	run_single_attr_job 152 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 1 352.28 2008
153	:	1757867191.736	    46.899	0	0	0	0	run_single_attr_job 153 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 1 352.28 3296
156	:	1757867202.972	    45.865	0	0	0	0	run_single_attr_job 156 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 1 352.28 3296
157	:	1757867206.637	    46.227	0	0	0	0	run_single_attr_job 157 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 0 440.40 1409
163	:	1757867252.873	     5.364	0	0	0	0	run_single_attr_job 163 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 0 440.40 1409
162	:	1757867248.847	     9.767	0	0	0	0	run_single_attr_job 162 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 0 440.40 3296
158	:	1757867219.226	    43.000	0	0	0	0	run_single_attr_job 158 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 0 440.40 2008
166	:	1757867262.237	     6.072	0	0	0	0	run_single_attr_job 166 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 0 440.40 1409
159	:	1757867233.577	    43.318	0	0	0	0	run_single_attr_job 159 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 0 440.40 3296
160	:	1757867234.870	    46.059	0	0	0	0	run_single_attr_job 160 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 0 440.40 1409
161	:	1757867238.646	    44.235	0	0	0	0	run_single_attr_job 161 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 0 440.40 2008
165	:	1757867258.651	    44.713	0	0	0	0	run_single_attr_job 165 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 0 440.40 3296
164	:	1757867258.247	    46.904	0	0	0	0	run_single_attr_job 164 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 0 440.40 2008
167	:	1757867268.318	    45.947	0	0	0	0	run_single_attr_job 167 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 0 440.40 2008
168	:	1757867276.904	    46.677	0	0	0	0	run_single_attr_job 168 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 0 440.40 3296
169	:	1757867280.970	    43.433	0	0	0	0	run_single_attr_job 169 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 6 3.0000 1409
170	:	1757867282.890	    43.625	0	0	0	0	run_single_attr_job 170 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 6 3.0000 2008
171	:	1757867303.373	    44.868	0	0	0	0	run_single_attr_job 171 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 6 3.0000 3296
172	:	1757867305.162	    43.930	0	0	0	0	run_single_attr_job 172 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 6 3.0000 1409
173	:	1757867314.275	    43.240	0	0	0	0	run_single_attr_job 173 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 6 3.0000 2008
174	:	1757867323.592	    44.651	0	0	0	0	run_single_attr_job 174 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 6 3.0000 3296
175	:	1757867324.413	    47.104	0	0	0	0	run_single_attr_job 175 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 6 3.0000 1409
176	:	1757867326.523	    47.244	0	0	0	0	run_single_attr_job 176 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 6 3.0000 2008
177	:	1757867348.249	    45.799	0	0	0	0	run_single_attr_job 177 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 6 3.0000 3296
178	:	1757867349.102	    46.407	0	0	0	0	run_single_attr_job 178 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 6 3.0000 1409
179	:	1757867357.525	    46.312	0	0	0	0	run_single_attr_job 179 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 6 3.0000 2008
180	:	1757867368.254	    44.950	0	0	0	0	run_single_attr_job 180 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 6 3.0000 3296
182	:	1757867373.778	    43.320	0	0	0	0	run_single_attr_job 182 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 5 0.0500 2008
181	:	1757867371.527	    45.881	0	0	0	0	run_single_attr_job 181 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 5 0.0500 1409
183	:	1757867394.057	    44.722	0	0	0	0	run_single_attr_job 183 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 5 0.0500 3296
184	:	1757867395.519	    45.711	0	0	0	0	run_single_attr_job 184 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 5 0.0500 1409
185	:	1757867403.847	    44.031	0	0	0	0	run_single_attr_job 185 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 5 0.0500 2008
186	:	1757867413.216	    43.952	0	0	0	0	run_single_attr_job 186 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 5 0.0500 3296
192	:	1757867457.178	     6.483	0	0	0	0	run_single_attr_job 192 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 5 0.0500 3296
188	:	1757867417.425	    46.686	0	0	0	0	run_single_attr_job 188 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 5 0.0500 2008
187	:	1757867417.109	    47.078	0	0	0	0	run_single_attr_job 187 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 5 0.0500 1409
194	:	1757867464.122	     6.630	0	0	0	0	run_single_attr_job 194 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 4 0.5727 2008
189	:	1757867438.789	    45.904	0	0	0	0	run_single_attr_job 189 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 5 0.0500 3296
190	:	1757867441.242	    45.623	0	0	0	0	run_single_attr_job 190 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 5 0.0500 1409
191	:	1757867447.889	    46.627	0	0	0	0	run_single_attr_job 191 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 5 0.0500 2008
193	:	1757867463.673	    46.496	0	0	0	0	run_single_attr_job 193 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 4 0.5727 1409
195	:	1757867464.200	    46.355	0	0	0	0	run_single_attr_job 195 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 4 0.5727 3296
196	:	1757867470.764	    43.657	0	0	0	0	run_single_attr_job 196 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 4 0.5727 1409
197	:	1757867484.702	    44.571	0	0	0	0	run_single_attr_job 197 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 4 0.5727 2008
198	:	1757867486.875	    43.759	0	0	0	0	run_single_attr_job 198 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 4 0.5727 3296
199	:	1757867494.525	    47.177	0	0	0	0	run_single_attr_job 199 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 4 0.5727 1409
205	:	1757867541.713	     9.161	0	0	0	0	run_single_attr_job 205 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 3 0.6185 1409
201	:	1757867510.566	    45.632	0	0	0	0	run_single_attr_job 201 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 4 0.5727 3296
200	:	1757867510.179	    46.513	0	0	0	0	run_single_attr_job 200 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 4 0.5727 2008
202	:	1757867514.432	    46.384	0	0	0	0	run_single_attr_job 202 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 4 0.5727 1409
209	:	1757867560.826	     6.401	0	0	0	0	run_single_attr_job 209 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 3 0.6185 2008
210	:	1757867567.237	     4.269	0	0	0	0	run_single_attr_job 210 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 3 0.6185 3296
211	:	1757867571.516	     3.947	0	0	0	0	run_single_attr_job 211 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 3 0.6185 1409
203	:	1757867529.283	    46.770	0	0	0	0	run_single_attr_job 203 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 4 0.5727 2008
204	:	1757867530.644	    46.398	0	0	0	0	run_single_attr_job 204 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 4 0.5727 3296
206	:	1757867550.884	    43.930	0	0	0	0	run_single_attr_job 206 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 3 0.6185 2008
207	:	1757867556.209	    42.997	0	0	0	0	run_single_attr_job 207 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 3 0.6185 3296
208	:	1757867556.701	    43.223	0	0	0	0	run_single_attr_job 208 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 3 0.6185 1409
213	:	1757867576.064	    44.967	0	0	0	0	run_single_attr_job 213 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 3 0.6185 3296
212	:	1757867575.473	    47.230	0	0	0	0	run_single_attr_job 212 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 3 0.6185 2008
214	:	1757867577.052	    46.838	0	0	0	0	run_single_attr_job 214 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 3 0.6185 1409
215	:	1757867594.824	    46.559	0	0	0	0	run_single_attr_job 215 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 3 0.6185 2008
216	:	1757867599.216	    45.975	0	0	0	0	run_single_attr_job 216 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 3 0.6185 3296
217	:	1757867599.933	    45.707	0	0	0	0	run_single_attr_job 217 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 2 1.5487 1409
223	:	1757867645.650	     6.855	0	0	0	0	run_single_attr_job 223 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 2 1.5487 1409
222	:	1757867645.202	     7.857	0	0	0	0	run_single_attr_job 222 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 2 1.5487 3296
224	:	1757867652.517	     7.646	0	0	0	0	run_single_attr_job 224 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 2 1.5487 2008
225	:	1757867653.068	     7.929	0	0	0	0	run_single_attr_job 225 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 2 1.5487 3296
218	:	1757867621.042	    43.497	0	0	0	0	run_single_attr_job 218 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 2 1.5487 2008
219	:	1757867622.712	    42.907	0	0	0	0	run_single_attr_job 219 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 2 1.5487 3296
220	:	1757867623.901	    43.852	0	0	0	0	run_single_attr_job 220 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 2 1.5487 1409
221	:	1757867641.391	    42.677	0	0	0	0	run_single_attr_job 221 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 2 1.5487 2008
226	:	1757867660.172	    46.861	0	0	0	0	run_single_attr_job 226 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 2 1.5487 1409
227	:	1757867661.063	    47.325	0	0	0	0	run_single_attr_job 227 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 2 1.5487 2008
229	:	1757867665.627	    44.084	0	0	0	0	run_single_attr_job 229 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 1 1.7549 1409
230	:	1757867667.763	    43.687	0	0	0	0	run_single_attr_job 230 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 1 1.7549 2008
228	:	1757867664.550	    47.546	0	0	0	0	run_single_attr_job 228 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 2 1.5487 3296
231	:	1757867684.077	    44.655	0	0	0	0	run_single_attr_job 231 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 1 1.7549 3296
232	:	1757867707.043	    44.704	0	0	0	0	run_single_attr_job 232 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 1 1.7549 1409
233	:	1757867708.398	    45.160	0	0	0	0	run_single_attr_job 233 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 1 1.7549 2008
234	:	1757867709.723	    45.075	0	0	0	0	run_single_attr_job 234 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 1 1.7549 3296
